Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
United States,USA,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,,,,,,,,,,,,,5.713217074,7.854390424,7.913694979,7.266056304,6.989005337,6.980689989,6.579926543,7.736073022,8.239906206,9.09360884,9.423750398,11.12624747,10.20715002,10.16615074,9.536248436,8.753379789,8.124084482,7.968085615,7.183780996,10.66655169,7.458204977,7.906537072,6.742831373,7.384407366,6.31883035,6.337778685,5.657637003,5.597690592,5.704844353,4.238683231,4.4016063,4.393712716,4.10754152,3.961094613,4.149012725,4.460586299,4.808113515,7.713457459,8.528516537,7.878897824,7.301579586,9.814399997,7.899424659,6.96331807,6.50388539,6.172198642,6.042131635,5.012066181
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.19232941,,,59.86342621,,,64.56885529,,
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.457975986,1.070724148,1.198773348,1.239669421,1.278911565,1.585169264,3.015075377,2.772785623,4.271796153,5.4623862,5.838255338,4.292766688,3.272278247,6.177760064,11.0548048,9.143146865,5.744812635,6.501683995,7.630963839,11.25447113,13.54920197,10.33471534,6.131427,3.212435233,4.300535475,3.545644152,1.898047722,3.664563218,4.077741107,4.82700303,5.39795644,4.234963965,3.028819678,2.951656966,2.607441592,2.805419689,2.9312042,2.337689937,1.552279099,2.188027197,3.376857271,2.826171119,1.586031627,2.270094973,2.677236693,3.392746845,3.225944101,2.852672482,3.839100297,-0.355546266,1.640043442,3.156841569,2.069337265,1.464832656,1.622222977,0.118627136,1.261583206,2.130110004,2.442583297,1.812210075
United States,USA,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.790624676,0.823579637,0.780405784,0.695491439,0.671892332,0.625704702,0.617943778,5.974615987,7.001172226,7.145692372,11.23226668,10.60529776,15.72796861,16.57761335,14.01272827,12.27860805,12.60788566,9.69764783,9.165655997
United States,USA,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.34,,,,,,,,,,53.42,,,,,54.25,,,,,51.15,,,,,,,,,
United States,USA,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245736835,,,,,,,,,,0.256448839,,,,,,,,,,0.248613272,,,,,,,,,
United States,USA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435606725,,,,,0.408256632,,,,,0.4700454,,,,,0.485666604,,,,,0.479929998,0.510906049,0.460403731,0.437632637,0.345386943,0.356753675,0.276866386,0.277272841,,
United States,USA,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,,,,,,,,,,0,183159.1224,187591.1091,188181.5735,190110.3724,196701.9863,198670.5076,193168.3942,190331.6602,188086.1899,184795.8208,190553.3487,195438.9449,193240.3105,187570.098,188030.0367,183038.912,177973.3124,174414.0981,175257.6294,172495.6971,172736.8239,173900.8179,178039.4661,179564.559,183820.5869,186398.5994,186661.7996,185342.9188,185744.08,186877.6018,185222.2249,185455.1607,186293.1445,185962.5296,187157.2535,190585.5688,192380.0027,194811.2532,196939.9519,,,,,,,,,,,
United States,USA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,630540.65,636935.898,676920.866,719043.695,759692.39,783245.531,842896.62,882005.175,937127.519,1018916.287,1060078.362,1097826.46,1116586.832,1104383.056,1053030.388,978931.319,995271.471,963676.599,981036.177,1015843.341,1002059.088,970713.572,903497.462,858228.347,886962.959,860681.57,817454.974,865694.359,907443.154,939188.373,1003980.596,1050346.144,1070995.021,1101299.109,1123766.818,1162211.646,1152435.424,1161085.877,1142303.503,1200792.153,1255148.094,1179494.217,1225702.084,1189992.838,1168709.57,1162996.384,1151434.333,1244700.811,1240762.453,1227971.957,1275074.572,1304065.874,1365136.092,1392202.219,1440397.6,1484155.911,1498556.22,,,
United States,USA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.069277798,0.215179689,0.26868399,0.353732927,0.34326063,0.349964002,0.487348895,0.594980562,0.952330207,0.97567778,1.436303299,2.380678416,3.123154822,4.536585688,6.194698404,9.124684262,9.474933313,11.91227232,12.64814746,11.46197571,10.96612725,11.8601212,12.61190717,12.71102146,13.55141482,15.51193797,16.62598059,17.76050011,19.54453434,17.94071139,19.09537023,19.95148838,20.05658294,19.07660872,19.66840777,20.05989252,19.58817324,18.14605334,18.77048887,19.92470644,19.81472397,20.64701468,19.9811047,19.42999258,19.60760159,18.99150762,19.09223158,19.34899275,19.29099374,19.93112298,19.26644609,18.98484619,18.75791991,19.17383116,19.2302385,19.32377763,,,,
United States,USA,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"PPG, other private creditors (NFL, current US$)",DT.NFL.PROP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Net official flows from UN agencies, IAEA (current US$)",DT.NFL.IAEA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,0.009606951,0.009355337,0.008754121,0.002799839,0.002494511,0.002392495,0.002201408,0.001981369,0.001843752,0.019826925,0.020472832,0.019001466,0.018080041,0.019620522,0.021110308,0.027544631,0.026536186,0.026663059,0.028521879,0.027015571,0.02646442,0.02689009,0.04408834,0.042868239,0.042648612,0.041786987,0.040774137,0.038759661,0.036780949,0.036685795,0.036113002,0.036457941,0.039726117,0.03955429,0.039272756,0.038914596,0.039398626,0.03711388,0.036104575,0.03383726,0.031438933,0.032400038,0.031897964
United States,USA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,,,,,,,,,,,46.89956332,49.0625,45.6928839,47.00704225,47.18343765,49.42134591,49.63741842,52.3962689,51.65021157,43.57644478,44.58464774,42.34061135,48.66385373,49.12799751,42.42483899,41.07096439,40.59793077,40.72793983,38.64310508,37.96602171,37.37995401,38.63387313,39.45934906,39.50718354,41.5786821,41.41135894,42.21004947,42.7313515,44.70995216,41.75591311,40.87340124,43.94559658,45.59787082,46.34240547,45.61268541,45.9702845,47.22608821,47.36278496,46.47957374,49.07288759,47.50655702,48.31738053,48.29242181,46.31078093,45.09063628,45.27476281,46.22826968,46.25862686,21.88107258,21.64498016
United States,USA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,2620000000,-980000000,-5260000000,7580000000,1700000000,17880000000,3840000000,-15100000000,-15747000000,-156700000,2127000000,4810000000,-11607000000,-44222000000,-99008000000,-1.24455E+11,-1.47174E+11,-1.60647E+11,-1.21258E+11,-99506000000,-78952000000,2851000000,-51605050000,-84782800000,-1.21642E+11,-1.13561E+11,-1.24727E+11,-1.40725E+11,-2.15037E+11,-2.88366E+11,-4.0346E+11,-3.89693E+11,-4.50802E+11,-5.18747E+11,-6.3159E+11,-7.45246E+11,-8.05962E+11,-7.11033E+11,-6.81391E+11,-3.72522E+11,-4.31271E+11,-4.45667E+11,-4.2683E+11,-3.48803E+11,-3.65193E+11,-4.07769E+11,-4.2835E+11,-4.39642E+11,-4.90991E+11,-4.9835E+11
United States,USA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2522.3,2683.1,2800.6,2639.3,3040.8,3016.7,3161.2,3212.8,3464.3,3154.9,3725.6,3908.2,3683.2,2997.5,3461.3,3533,3683.2,4109.8,4426.2,3771.9,4256.7,4370.6,3535.9,4374.1,4763.3,4698.9,4735.4,3706.9,4473.9,4755.1,4507.6,5357.8,4298.8,5560,4644.8,5175.3,5275.3,5676.5,5736.5,5854.3,5891.1,5546.8,6023.7,6851.1,6450.7,6400.4,6704.4,6598.3,7226.2,6978.1,6803.5,5911.9,7300.9,7638.1,7430.5,8144.6,8280.8,,
United States,USA,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17520.22198,,,,,,,,,,17520.22198,,,,,,,,,,17520.22198,,,,,,,,,
United States,USA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8549545.51,,,,,,,,,,8549545.51,,,,,,,,,,8549545.51,,,,,,,,,
United States,USA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,48.86024177,48.47613703,48.1979395,47.93251636,47.58979185,47.55452584,47.52799444,47.5812756,47.54328002,47.42896573,47.30886476,47.19968206,47.07958109,46.96581271,46.96581271,46.96581271,46.98470132,46.74799322,46.74799322,46.74799322,46.74799322,47.10130845,47.10130845,47.10130845,47.10130845,47.10130845,46.61533624,46.61533624,46.61533624,46.61533624,46.61533624,46.44948771,46.17860543,45.98109392,45.87191122,45.45341392,45.29826531,45.26583804,45.18930097,45.23058486,45.2900702,45.08487304,45.17884897,44.91645856,44.94516433,44.66474413,45.06234433,45.18351554,44.81708367,44.64933145,44.23862821,44.67997534,44.36679277,44.58803685,44.369068,44.369068,,,
United States,USA,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,20535000000,20959000000,21616000000,23275000000,26484000000,27374800000,30404400000,31561400000,34564600000,37962000000,43218800000,44142600000,49812500000,71428700000,98597700000,1.07695E+11,1.15105E+11,1.21348E+11,1.43814E+11,1.82065E+11,2.20913E+11,2.33896E+11,2.12441E+11,2.00593E+11,2.17998E+11,2.13222E+11,2.17426E+11,2.52853E+11,3.19109E+11,3.63546E+11,3.92743E+11,4.21588E+11,4.47215E+11,4.65539E+11,5.12207E+11,5.83021E+11,6.22662E+11,6.87711E+11,6.80522E+11,6.90793E+11,7.72147E+11,7.31026E+11,6.93255E+11,7.23792E+11,8.16546E+11,9.04308E+11,1.03699E+12,1.16269E+12,1.30012E+12,1.05691E+12,1.27749E+12,1.48248E+12,1.5458E+12,1.57843E+12,1.62048E+12,1.50457E+12,1.4537E+12,1.54561E+12,1.66424E+12,
United States,USA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,3.751838225,4.125064152,3.494185054,3.505137753,3.269339217,3.545662547,3.092161934,3.016821992,3.744205093,3.442934125,3.169712628,2.378081365,3.545143194,4.212468497,3.729140309,3.544123593,2.770128122,3.241082261,3.735920354,4.537515869,6.173344604,4.910388126,4.419734503,4.854182307,3.973920205,3.171267488,2.689404353,2.777211578,3.22313581,3.018627809,2.601878398,2.225677298,1.820501541,1.852162806,2.049086035,1.880159089,1.57012188,1.538184759,1.852973519,1.895281191,1.839167147,2.092313824,2.557602222,3.319996781,3.695664742,3.95084622,6.50615174,5.782033659,7.177320354,10.04272239,10.26601312,10.976168,11.15637361,8.171334688,7.743010634,10.66407464,13.70858501,14.3803983
United States,USA,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,2.189144564,2.275933056,2.140056726,2.296611138,2.106731081,2.068703656,1.727352391,1.453999019,1.261337187,1.260387126,1.021490894,0.966290613,0.959098033,0.834986795,0.721207553,0.757231131,0.774518998,0.681870594,0.727314745,0.682287241,0.62354131,0.66055227,0.784453711,1.054723825,1.022152798,0.93367323,0.904403578,0.964455395,1.001252762,1.044765503,1.019276074,1.072868174,1.244245469,1.31,1.338919175,1.320828859,1.337366693,1.43417309,1.530539551,1.493304593,1.480121139,1.494479609,1.616278973,1.606721775,1.595514825,1.654197138,1.713917257,1.731742499,1.708068828,1.942316207,2.081295856,2.131228506,2.260342412,2.356128981,2.430121376,2.562575661,2.664600504,2.598786736,2.637100879,
United States,USA,Import unit value index (2000 = 100),TM.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,91,91,87,88,86,85,87,96,101,102,111,109,111,104,107,117,116,108,103,101,100,96.5,94.1,96.9,102.3,110,115.4,120.2,134.1,118.6,126.8,140.6,141,139.5,138,123.9,119.8,123.3,127.1,
United States,USA,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,
United States,USA,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18909000000,20424000000,20872000000,20094000000,19425000000,20196000000,17181000000,16291000000,15091000000,17931000000,20608000000,21637000000,25186000000,30956000000,26102000000,30986000000,36763000000,39364000000,41013000000,44071000000,42247000000,39341000000,40889000000,41465000000,
United States,USA,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,
United States,USA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,1.522626563,1.524913045,1.526442365,1.536358142,1.555909597,1.578717872,1.589437027,1.594737215,1.597305841,1.595878752,1.588287467,1.585191873,1.570886987,1.556641525,1.553557821,1.563585375,1.573783381,1.621538536,1.710978121,1.818748018,1.911371258,1.912978411,1.883686344,1.850979746,1.839912544,1.855226434,1.878346622,1.914840775,1.960460843,2.005209089,2.041740356,2.04647685,2.047447826,2.056797961,2.080472709,2.114849182,2.132282271,2.151439013,2.171734694,2.189192209,2.200453342,2.191019598,2.179323491,2.170433861,2.164784988,2.160229068,2.139260558,2.111798866,2.086460039,2.075406815,2.085801074,2.104743324,2.143960561,2.196638859,2.253980234,2.312445311,2.355404673,2.396949389,2.449078153,2.528321914
United States,USA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,5.439910552,5.420129009,5.418200456,5.419146466,5.413587552,5.403242876,5.385376678,5.374872167,5.373626595,5.388478928,5.423167416,5.443821369,5.477869411,5.513474865,5.533480352,5.527959622,5.459906584,5.36970391,5.262097438,5.140510219,5.005595272,4.879815713,4.750056501,4.630513446,4.540619184,4.490351769,4.460550186,4.473007466,4.517529642,4.575132117,4.633201114,4.671876339,4.713692714,4.777483097,4.884167849,5.037146556,5.207092623,5.428169239,5.683171104,5.936097329,6.157848957,6.336322176,6.471544135,6.577625009,6.677757767,6.78355786,6.870787868,6.964604161,7.057265603,7.133945173,7.18366662,7.182335733,7.16366176,7.124496203,7.061669998,6.974721231,6.860353166,6.723263864,6.574907146,6.43089296
United States,USA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,60.17062239,60.01733426,60.04730839,60.21101777,60.44177027,60.70837587,60.93483512,61.19722517,61.50535875,61.86879223,62.28848515,62.84474282,63.40028769,63.96729995,64.55710694,65.16451056,65.39044146,65.66622479,65.95878596,66.22746384,66.45506734,66.70306255,66.91973269,67.09397685,67.22468471,67.3136928,67.25168874,67.16999286,67.07768736,66.98960192,66.91648316,66.73603019,66.59360834,66.50494977,66.48341122,66.52851745,66.52529999,66.61201732,66.75854107,66.92355873,67.08661334,67.23078022,67.33303067,67.42806478,67.55801842,67.7302643,67.69636231,67.71694712,67.75330999,67.7515997,67.68948105,67.60395408,67.49836418,67.36542108,67.21092411,67.03998682,66.85372568,66.63876125,66.40887163,66.17957828
United States,USA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,11.43816576,11.38167627,11.18390795,10.88282316,10.54261976,10.21335721,9.870730992,9.543362798,9.245412139,8.97667141,8.724319807,8.388075724,8.177710694,8.048275508,7.94837181,7.848318358,7.864952467,7.813110531,7.720250405,7.634696495,7.596414532,7.621107626,7.635797288,7.652221861,7.674480163,7.709321805,7.780021426,7.840629742,7.893145562,7.93583476,7.966593722,8.000111054,8.001335671,7.971545951,7.912666725,7.835476619,7.770706264,7.634557647,7.467082871,7.316990756,7.20725753,7.053756987,7.019718884,7.058022947,7.103121614,7.118419044,7.236971072,7.250670638,7.186521046,7.090433485,6.999510061,6.930155038,6.81262257,6.673859583,6.538404823,6.422082281,6.269949259,6.190469177,6.162448314,6.153330304
United States,USA,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,,,,,,66.5,,,,,67.6,,,69.6,,79,67.7,,,,,,69.5,,,,,,74.3,,70.7,,,,,76.4,,,,,,,72.8,,,,,77.1,76.4,,76.4,,74.1,74.1,72.70028,,75.93718106,,,
United States,USA,Net migration,SM.POP.NETM,,,1835728,,,,,1556054,,,,,2889346,,,,,3770881,,,,,3382460,,,,,3366853,,,,,4463754,,,,,8859954,,,,,5334893,,,,,5428756,,,,,4961716,,,,,4774029,,
United States,USA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.59640026,12.03849983,11.38930035,10.33850002,9.53219986,9.309599876,8.666399956,9.67029953,10.10719967,10.32089996,9.884200096,8.804300308,8.126099586,7.952300072,10.46269989,14.85229969,15.27369976,13.60079956,12.73859978,10.81050014,8.839300156,7.759900093,7.491700172,6.550600052,5.872200012,5.396299839
United States,USA,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.550000191,5.53000021,5.599999905,5.230000019,5.260000229,4.980000019,5.090000153,5.039999962,4.840000153,4.840000153,4.840000153,4.78000021,4.949999809,4.820000172,4.599999905,4.619999886,4.349999905,4.239999771,4.349999905,4.150000095,4.150000095,4.099999905,4.230000019,4.409999847,4.090000153,4.019999981
United States,USA,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.46669769,86.10600281,85.5094986,85.3647995,85.27300262,84.83190155,84.55290222,84.56169891,84.09940338,83.21869659,83.02259827,83.00759888,82.8640976,82.78199768,82.37789917,81.75610352,81.1135025,80.65260315,80.25279999,79.54869843,78.92819977,78.59870148,78.33630371,77.80940247,77.59290314,77.50930023
United States,USA,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Children in employment, self-employed (% of children in employment, ages 7-14)",SL.SLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.017999649,8.69699955,8.81799984,8.800000191,8.55700016,8.44299984,8.274999619,7.945000172,7.657000065,7.565000057,7.480999947,7.361000061,7.566999912,7.573999882,7.46999979,7.40199995,7.21999979,7.018000126,7.092999935,7.045000076,6.820000172,6.752999783,6.59499979,6.446000099,6.443999767,6.387000084,6.251999855,6.281000137,6.217999935
United States,USA,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Multidimensional poverty index, children (population ages 0-17) (scale 0-1)",SI.POV.MDIM.17.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.962646,2693.514648,2923.556396,3160.312012,3340.072754,3523.673828,3661.335205,3847.321289,3903.953857,3980.814697,4095.469727,4204.598633,4353.75293,4422.727539,4526.197266,4720.74707,4959.347656,5106.866211,,
United States,USA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.50252426,13.16940933,13.95503283,14.45544511,14.53713328,14.54213858,14.65883106,14.89903331,15.29529393,16.34410173,16.41195267,16.37629271,16.37153327,16.34751707,16.53166264,16.83988124,17.19726026,17.06126928,,
United States,USA,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,
United States,USA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.19277139,88.30727448,88.42129085,88.53512604,88.64907574,88.76222799,88.87549532,88.98857764,89.10146831,89.21416499,89.32636091,89.44050417,89.55568244,89.67251153,89.79068226,89.84832914,89.90689919,89.96699811,,
United States,USA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,1.1,,,,1.1,,,,0.8,,,0.5,,,,,,,
United States,USA,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,
United States,USA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.56,,,,54.71,,,,
United States,USA,Children (0-14) living with HIV,SH.HIV.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,4.1,,,
United States,USA,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.22716,27.50228,,,,,
United States,USA,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.94468,36.47357,37.20069,,38.06288,38.04807,38.31808,39.31583,40.16515,40.78957,40.82642,41.15227,42.31298,,43.79341,
United States,USA,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634890,,,,,1758269,1671040,1645042,1639621.911,1638605.69,1661375,,1694959,,
United States,USA,"School enrollment, secondary (% net)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.34377,,,,,88.38466,89.75284,89.29903,89.46575,89.86874,91.27156,92.18317,92.45022,,
United States,USA,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,,,,,,,,,,,66.8,,,,,,,,,,77.17914,,,,,,,,,,,,,,,,,,,,,,,,85.43373,85.43646,86.38113,,87.2264,87.13267,87.66015,88.04637,88.03673,88.62399,88.85883,88.75894,89.59839,,90.1592,
United States,USA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498692,446256,88850,96121,,
United States,USA,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3106,,,,,99.81811,99.59456,98.38959,99.03338,99.50208,100.28726,101.27641,101.422,,
United States,USA,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.65001,,,,,69.39204,69.94812,71.92096,71.59928,72.35993,72.68506,72.08896,72.72671,,
United States,USA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),per_sa_allsa.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
